Transcript_Id	Length	Source	evalue	Symbol	Blast_Symbol	Blast_Description	Target_Species
dd_Smed_v6_15476_0_1	2642	PLDB	0	NP_003581.1	CUL3 CUL-3 PHA2E	cullin 3	Homo sapiens
dd_Smed_v6_15525_0_1	8695	PLDB	5.00E-85	NP_001265354.1	PKD1L2 PC1L2	polycystic kidney disease 1-like 2	Homo sapiens
dd_Smed_v6_15542_0_1	1667	PLDB	3.00E-135	XP_006720289.1	MOK RAGE RAGE-1 RAGE1 STK30	MOK protein kinase	Homo sapiens
dd_Smed_v6_15562_0_1	1226	PLDB	1.00E-09	NP_005870.2	TRAIP RNF206 TRIP	TRAF interacting protein	Homo sapiens
dd_Smed_v6_15625_0_1	1483	PLDB	4.00E-41	NP_001050.1	TACR3 HH11 NK-3R NK3R NKR TAC3RL	tachykinin receptor 3	Homo sapiens
dd_Smed_v6_1562_0_1	894	PLDB	1.00E-35	NP_110382.3	TMX1 PDIA11 TMX TXNDC TXNDC1	thioredoxin related transmembrane protein 1	Homo sapiens
dd_Smed_v6_15642_0_1	1420	PLDB	3.00E-11	NP_066961.2	TRAF2 MGC:45012 TRAP TRAP3	TNF receptor associated factor 2	Homo sapiens
dd_Smed_v6_15646_0_1	1609	PLDB	3.00E-32	NP_001240.1	ENTPD5 CD39L4 NTPDase-5 PCPH	ectonucleoside triphosphate diphosphohydrolase 5	Homo sapiens
dd_Smed_v6_15726_0_1	5318	PLDB	1.00E-96	NP_060606.3	ASPM ASP Calmbp1 MCPH5	"asp (abnormal spindle) homolog, microcephaly associated (Drosophila)"	Homo sapiens
dd_Smed_v6_1573_0_1	1026	PLDB	2.00E-74	NP_057614.1	RAB8B	"RAB8B, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_15826_0_1	619	PLDB	6.00E-14	NP_002711.1	PPP4C PP4 PP4C PPH3 PPP4 PPX	"protein phosphatase 4, catalytic subunit"	Homo sapiens
dd_Smed_v6_15865_0_1	2638	PLDB	2.00E-46	NP_002126.2	NR4A1 GFRP1 HMR N10 NAK-1 NGFIB NP10 NUR77 TR3	"nuclear receptor subfamily 4, group A, member 1"	Homo sapiens
dd_Smed_v6_1589_0_1	575	PLDB	1.00E-50	NP_004222.2	ATP6V1F ATP6S14 VATF Vma7	ATPase H  transporting V1 subunit F	Homo sapiens
dd_Smed_v6_1591_0_1	2944	PLDB	2.00E-129	NP_001245304.1	EPS15L1 EPS15R	epidermal growth factor receptor pathway substrate 15 like 1	Homo sapiens
dd_Smed_v6_1599_0_1	2343	PLDB	7.00E-68	NP_065174.1	CORO1B CORONIN-2	coronin 1B	Homo sapiens
dd_Smed_v6_16034_0_1	1349	PLDB	6.00E-52	XP_005271301.1	CDC7 CDC7L1 HsCDC7 Hsk1 huCDC7	cell division cycle 7	Homo sapiens
dd_Smed_v6_16055_0_1	1211	PLDB	2.00E-25	NP_001043.2	SSTR4 SS-4-R SS4-R SS4R	somatostatin receptor 4	Homo sapiens
dd_Smed_v6_16060_0_1	687	PLDB	1.00E-27	NP_001186356.1	TRAF3 CAP-1 CAP1 CD40bp CRAF1 IIAE5 LAP1	TNF receptor associated factor 3	Homo sapiens
dd_Smed_v6_16107_0_1	893	PLDB	1.00E-11	NP_115904.1	BOK BCL2L9 BOKL	BCL2-related ovarian killer	Homo sapiens
dd_Smed_v6_16116_0_1	1204	PLDB	2.00E-05	NP_000804.1	GABRB2	"gamma-aminobutyric acid (GABA) A receptor, beta 2"	Homo sapiens
dd_Smed_v6_16129_0_1	1431	PLDB	5.00E-07	NP_001517.2	HCRTR2 OX2R	hypocretin receptor 2	Homo sapiens
dd_Smed_v6_16131_0_1	1032	PLDB	6.00E-24	NP_001070886.1	TMEM231 ALYE870 JBTS20 MKS11 PRO1886	transmembrane protein 231	Homo sapiens
dd_Smed_v6_16147_0_1	1932	PLDB	4.00E-07	NP_073603.2	CERK LK4 dA59H18.2 dA59H18.3 hCERK	ceramide kinase	Homo sapiens
dd_Smed_v6_1615_0_1	1485	PLDB	0	NP_067642.1	GNB4 CMTD1F	G protein subunit beta 4	Homo sapiens
dd_Smed_v6_16169_0_1	1245	PLDB	7.00E-155	NP_001883.4	CSNK1A1 CK1 CK1a CKIa HEL-S-77p HLCDGP1 PRO2975	casein kinase 1 alpha 1	Homo sapiens
dd_Smed_v6_16185_0_1	590	PLDB	2.00E-33	NP_001734.1	CALM2 CAMII PHKD PHKD2	"calmodulin 2 (phosphorylase kinase, delta)"	Homo sapiens
dd_Smed_v6_16209_0_1	1582	PLDB	5.00E-35	XP_006716172.1	WNT2 INT1L1 IRP	wingless-type MMTV integration site family member 2	Homo sapiens
dd_Smed_v6_1620_0_1	986	PLDB	2.00E-25	XP_006721669.1	ULK2 ATG1B Unc51.2	unc-51 like autophagy activating kinase 2	Homo sapiens
dd_Smed_v6_16224_0_1	952	PLDB	6.00E-08	XP_005262209.1	TAF7L CT40 TAF2Q	"TAF7-like RNA polymerase II, TATA box binding protein (TBP)-associated factor, 50kDa"	Homo sapiens
dd_Smed_v6_1622_0_1	970	PLDB	5.00E-69	NP_004038.1	ATP6V0B ATP6F HATPL VMA16	ATPase H  transporting V0 subunit b	Homo sapiens
dd_Smed_v6_1626_0_1	5301	PLDB	0	NP_004989.2	MYO1E FSGS6 HuncM-IC MYO1C	myosin IE	Homo sapiens
dd_Smed_v6_16281_0_1	1857	PLDB	7.00E-25	NP_005232.2	MECOM AML1-EVI-1 EVI1 MDS1 MDS1-EVI1 PRDM3	MDS1 and EVI1 complex locus	Homo sapiens
dd_Smed_v6_1628_0_1	1995	PLDB	4.00E-180	NP_001129029.1	DYNC1I1 DNCI1 DNCIC1	dynein cytoplasmic 1 intermediate chain 1	Homo sapiens
dd_Smed_v6_16296_0_1	2855	PLDB	9.00E-145	XP_005255182.1	CREBBP CBP KAT3A RSTS	CREB binding protein	Homo sapiens
dd_Smed_v6_1634_0_1	2289	PLDB	2.00E-25	NP_006272.2	STK3 KRS1 MST2	serine/threonine kinase 3	Homo sapiens
dd_Smed_v6_16375_0_1	911	PLDB	1.00E-53	NP_064545.1	MEIS3 MRG2	Meis homeobox 3	Homo sapiens
dd_Smed_v6_1637_0_1	1752	PLDB	2.00E-167	NP_005794.1	FLOT1	flotillin 1	Homo sapiens
dd_Smed_v6_1642_0_1	958	PLDB	2.00E-62	NP_003745.1	EIF3F EIF3S5 eIF3-p47	eukaryotic translation initiation factor 3 subunit F	Homo sapiens
dd_Smed_v6_16434_0_1	2829	PLDB	0	NP_006249.1	PRKG1 1 AAT8 PKG PRKG1B PRKGR1B cGK cGK 1 cGK1 cGKI cGKI-BETA cGKI-alpha	"protein kinase, cGMP-dependent, type I"	Homo sapiens
dd_Smed_v6_16472_0_1	2805	PLDB	5.00E-82	NP_004489.1	ONECUT1 HNF-6 HNF6 HNF6A	one cut homeobox 1	Homo sapiens
dd_Smed_v6_16473_0_1	541	PLDB	3.00E-10	NP_115715.3	MIEN1 C17orf37 C35 ORB3 RDX12 XTP4	migration and invasion enhancer 1	Homo sapiens
dd_Smed_v6_16483_0_1	2726	PLDB	8.00E-109	NP_004432.1	EPHB1 ELK EPHT2 Hek6 NET	EPH receptor B1	Homo sapiens
dd_Smed_v6_16524_0_1	1016	PLDB	4.00E-34	NP_002439.2	MSX1 ECTD3 HOX7 HYD1 STHAG1	msh homeobox 1	Homo sapiens
dd_Smed_v6_1656_0_1	2455	PLDB	0	NP_066268.1	GNAO1 EIEE17 G-ALPHA-o GNAO	G protein subunit alpha o1	Homo sapiens
dd_Smed_v6_16571_0_1	3215	PLDB	1.00E-179	NP_003459.2	FZD5 C2orf31 HFZ5	frizzled class receptor 5	Homo sapiens
dd_Smed_v6_1657_0_1	1754	PLDB	6.00E-37	NP_003135.2	SSR1 TRAPA	signal sequence receptor subunit 1	Homo sapiens
dd_Smed_v6_16583_0_1	1342	PLDB	5.00E-07	XP_006714873.1	NRG2 DON1 HRG2 NTAK	neuregulin 2	Homo sapiens
dd_Smed_v6_16594_0_1	1792	PLDB	3.00E-64	NP_000515.2	HTR1A 5-HT-1A 5-HT1A 5HT1a ADRB2RL1 ADRBRL1 G-21 PFMCD	5-hydroxytryptamine receptor 1A	Homo sapiens
dd_Smed_v6_16599_0_1	3351	PLDB	1.00E-23	NP_597702.2	GRIN3A GluN3A NMDAR-L NR3A	glutamate ionotropic receptor NMDA type subunit 3A	Homo sapiens
dd_Smed_v6_1661_0_1	840	PLDB	3.00E-18	NP_004519.1	MGST3 GST-III	microsomal glutathione S-transferase 3	Homo sapiens
dd_Smed_v6_1666_0_1	2673	PLDB	1.00E-129	NP_002950.3	SORT1 Gp95 LDLCQ6 NT3	sortilin 1	Homo sapiens
dd_Smed_v6_16725_0_1	1464	PLDB	4.00E-22	NP_444264.1	NPFFR2 GPR74 HLWAR77 NPFF2 NPGPR	neuropeptide FF receptor 2	Homo sapiens
dd_Smed_v6_1672_0_1	1140	PLDB	1.00E-94	NP_057068.1	UCHL5 CGI-70 INO80R UCH-L5 UCH37	ubiquitin C-terminal hydrolase L5	Homo sapiens
dd_Smed_v6_16751_0_1	220	PLDB	2.00E-26	NP_620073.2	GNAO1 EIEE17 G-ALPHA-o GNAO	G protein subunit alpha o1	Homo sapiens
dd_Smed_v6_16781_0_1	425	PLDB	1.00E-30	NP_005731.1	DNAL4 PIG27	"dynein, axonemal, light chain 4"	Homo sapiens
dd_Smed_v6_1679_0_1	672	PLDB	4.00E-43	NP_443122.3	PGLYRP2 HMFT0141 PGLYRPL PGRP-L PGRPL TAGL-like tagL tagL-alpha tagl-beta	peptidoglycan recognition protein 2	Homo sapiens
dd_Smed_v6_16809_0_1	1586	PLDB	2.00E-07	NP_053584.1	NRG2 DON1 HRG2 NTAK	neuregulin 2	Homo sapiens
dd_Smed_v6_16813_0_1	1242	PLDB	6.00E-75	NP_066928.1	PLSCR1 MMTRA1B	phospholipid scramblase 1	Homo sapiens
dd_Smed_v6_16822_0_1	4069	PLDB	0	NP_001005407.1	CACNA1H CACNA1HB Cav3.2 ECA6 EIG6	"calcium channel, voltage-dependent, T type, alpha 1H subunit"	Homo sapiens
dd_Smed_v6_16834_0_1	1294	PLDB	2.00E-58	NP_003292.1	TRHR TRH-R	thyrotropin releasing hormone receptor	Homo sapiens
dd_Smed_v6_1685_0_1	2109	PLDB	3.00E-28	NP_056146.1	NCSTN ATAG1874	nicastrin	Homo sapiens
dd_Smed_v6_16861_0_1	1286	PLDB	4.00E-15	NP_000901.1	NPY2R NPY2-R	neuropeptide Y receptor Y2	Homo sapiens
dd_Smed_v6_16882_0_1	209	PLDB	2.00E-13	NP_002700.1	PPP1CB HEL-S-80p PP-1B PP1B PP1beta PPP1CD	protein phosphatase 1 catalytic subunit beta	Homo sapiens
dd_Smed_v6_16926_0_1	1200	PLDB	6.00E-62	NP_009128.1	FZD10 CD350 FZ-10 Fz10 FzE7 hFz10	frizzled class receptor 10	Homo sapiens
dd_Smed_v6_16969_0_1	1385	PLDB	3.00E-07	NP_000612.1	HTR2A 5-HT2A HTR2	5-hydroxytryptamine receptor 2A	Homo sapiens
dd_Smed_v6_17008_0_1	1325	PLDB	3.00E-47	NP_001040.1	SSTR1 SRIF-2 SS-1-R SS1-R SS1R	somatostatin receptor 1	Homo sapiens
dd_Smed_v6_17019_0_1	3377	PLDB	7.00E-71	NP_001265542.1	PCDH1 PC42 PCDH42	protocadherin 1	Homo sapiens
dd_Smed_v6_17025_0_1	1300	PLDB	5.00E-06	XP_005255171.1	GPR139 GPRg1 PGR3	G protein-coupled receptor 139	Homo sapiens
dd_Smed_v6_1702_0_1	1052	PLDB	4.00E-101	NP_006752.1	YWHAE 14-3-3E HEL2 KCIP-1 MDCR MDS	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon	Homo sapiens
dd_Smed_v6_1704_0_1	3684	PLDB	3.00E-74	NP_065825.1	MIB1 DIP-1 DIP1 LVNC7 MIB ZZANK2 ZZZ6	mindbomb E3 ubiquitin protein ligase 1	Homo sapiens
dd_Smed_v6_17082_0_1	1354	PLDB	7.00E-32	NP_001733.1	CALCR CRT CT-R CTR CTR1	calcitonin receptor	Homo sapiens
dd_Smed_v6_17092_0_1	1487	PLDB	1.00E-50	NP_699202.1	LNX2 PDZRN1	ligand of numb-protein X 2	Homo sapiens
dd_Smed_v6_17114_0_1	1341	PLDB	5.00E-08	NP_004113.1	GHSR	growth hormone secretagogue receptor	Homo sapiens
dd_Smed_v6_17141_0_1	929	PLDB	3.00E-37	NP_795714.1	PPAP2A LLP1a LPP1 PAP-2a PAP2	phosphatidic acid phosphatase type 2A	Homo sapiens
dd_Smed_v6_17154_0_1	1128	PLDB	3.00E-178	XP_005271074.1	PRKACB PKA C-beta PKACB	"protein kinase, cAMP-dependent, catalytic, beta"	Homo sapiens
dd_Smed_v6_17162_0_1	1233	PLDB	4.00E-128	XP_006714470.1	CDKL2 KKIAMRE P56	cyclin dependent kinase like 2	Homo sapiens
dd_Smed_v6_17168_1_1	1900	PLDB	8.00E-43	NP_114072.1	FZD8 FZ-8 hFZ8	frizzled class receptor 8	Homo sapiens
dd_Smed_v6_1717_0_1	2208	PLDB	7.00E-133	XP_006722013.1	SEPT4 ARTS BRADEION CE5B3 H5 MART PNUTL2 SEP4 hCDCREL-2	septin 4	Homo sapiens
dd_Smed_v6_17208_0_1	1742	PLDB	5.00E-101	NP_995322.1	SLC24A5 JSX NCKX5 OCA6 SHEP4	solute carrier family 24 member 5	Homo sapiens
dd_Smed_v6_17208_0_2	1696	PLDB	3.00E-92	NP_995322.1	SLC24A5 JSX NCKX5 OCA6 SHEP4	solute carrier family 24 member 5	Homo sapiens
dd_Smed_v6_1720_0_1	624	PLDB	8.00E-11	NP_057153.8	PAM16 MAGMAS TIM16 TIMM16	presequence translocase-associated motor 16 homolog (S. cerevisiae)	Homo sapiens
dd_Smed_v6_1721_0_1	4768	PLDB	0	NP_001001344.1	ATP2B3 CFAP39 CLA2 OPCA PMCA3 PMCA3a SCAX1	ATPase plasma membrane Ca2  transporting 3	Homo sapiens
dd_Smed_v6_1726_0_1	2436	PLDB	0	NP_063946.2	ASAH2 BCDase HNAC1 LCDase N-CDase NCDase	N-acylsphingosine amidohydrolase (non-lysosomal ceramidase) 2	Homo sapiens
dd_Smed_v6_17281_0_1	1222	PLDB	5.00E-27	XP_006723232.1	GRIK5 EAA2 GRIK2 GluK5 KA2	"glutamate receptor, ionotropic, kainate 5"	Homo sapiens
dd_Smed_v6_1730_0_1	1802	PLDB	1.00E-98	NP_001001329.1	PRKCSH AGE-R2 G19P1 PCLD PKCSH PLD1	protein kinase C substrate 80K-H	Homo sapiens
dd_Smed_v6_17332_0_1	722	PLDB	5.00E-12	NP_001010926.1	HES5 bHLHb38	hes family bHLH transcription factor 5	Homo sapiens
dd_Smed_v6_17348_0_1	2598	PLDB	2.00E-123	NP_000288.1	PKD2 APKD2 PC2 PKD4 Pc-2 TRPP2	"polycystin 2, transient receptor potential cation channel"	Homo sapiens
dd_Smed_v6_17393_0_1	1501	PLDB	8.00E-61	NP_001002295.1	GATA3 HDR HDRS	GATA binding protein 3	Homo sapiens
dd_Smed_v6_17402_0_1	1619	PLDB	2.00E-28	NP_001710.1	BMP7 OP-1	bone morphogenetic protein 7	Homo sapiens
dd_Smed_v6_1748_0_1	5343	PLDB	4.00E-35	XP_006722988.1	FBN3	fibrillin 3	Homo sapiens
dd_Smed_v6_174_0_1	1071	PLDB	2.00E-173	NP_006089.1	GNB2L1 Gnb2-rs1 H12.3 HLC-7 PIG21 RACK1	"guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1"	Homo sapiens
dd_Smed_v6_17503_0_1	1562	PLDB	2.00E-53	NP_001159719.1	GRIK2 EAA4 GLR6 GLUK6 GLUR6 GluK2 MRT6	glutamate ionotropic receptor kainate type subunit 2	Homo sapiens
dd_Smed_v6_1752_0_1	2674	PLDB	0	NP_775110.1	CAPN3 CANP3 CANPL3 LGMD2 LGMD2A nCL-1 p94	calpain 3	Homo sapiens
dd_Smed_v6_1752_0_3	2638	PLDB	0	NP_775110.1	CAPN3 CANP3 CANPL3 LGMD2 LGMD2A nCL-1 p94	calpain 3	Homo sapiens
dd_Smed_v6_1752_0_4	2602	PLDB	0	NP_775110.1	CAPN3 CANP3 CANPL3 LGMD2 LGMD2A nCL-1 p94	calpain 3	Homo sapiens
dd_Smed_v6_17534_0_1	2331	PLDB	2.00E-89	NP_001612.1	AHR bHLHe76	aryl hydrocarbon receptor	Homo sapiens
dd_Smed_v6_1755_0_1	1271	PLDB	2.00E-164	NP_001527.3	PRMT1 ANM1 HCP1 HRMT1L2 IR1B4	protein arginine methyltransferase 1	Homo sapiens
dd_Smed_v6_17567_0_1	1260	PLDB	9.00E-30	NP_002502.2	NMBR BB1	neuromedin B receptor	Homo sapiens
dd_Smed_v6_17598_0_1	4704	PLDB	5.00E-29	NP_001240658.1	RXFP1 LGR7 RXFPR1	relaxin/insulin-like family peptide receptor 1	Homo sapiens
dd_Smed_v6_1763_0_1	722	PLDB	5.00E-62	NP_079422.1	NAA50 MAK3 NAT13 NAT13P NAT5 NAT5P SAN hNAT5 hSAN	"N(alpha)-acetyltransferase 50, NatE catalytic subunit"	Homo sapiens
dd_Smed_v6_17645_0_1	944	PLDB	3.00E-63	NP_002552.2	P2RX5 LRH-1 P2X5 P2X5R	purinergic receptor P2X 5	Homo sapiens
dd_Smed_v6_1766_0_1	1313	PLDB	8.00E-58	NP_003960.1	UBE2M UBC-RS2 UBC12 hUbc12	ubiquitin conjugating enzyme E2 M	Homo sapiens
dd_Smed_v6_1767_0_1	843	PLDB	2.00E-08	NP_001179.1	BAK1 BAK BAK-LIKE BCL2L7 CDN1	BCL2 antagonist/killer 1	Homo sapiens
dd_Smed_v6_176_0_1	451	PLDB	6.00E-80	NP_003324.1	UBA52 CEP52 HUBCEP52 L40 RPL40	ubiquitin A-52 residue ribosomal protein fusion product 1	Homo sapiens
dd_Smed_v6_17726_0_1	2088	PLDB	1.00E-77	NP_000271.1	PAX6 AN AN2 D11S812E MGDA WAGR	paired box 6	Homo sapiens
dd_Smed_v6_17731_0_1	2175	PLDB	6.00E-167	NP_005059.2	SIM1 bHLHe14	single-minded family bHLH transcription factor 1	Homo sapiens
dd_Smed_v6_17732_0_1	2627	PLDB	4.00E-23	XP_006717286.1	RGS3 C2PA RGP3	regulator of G-protein signaling 3	Homo sapiens
dd_Smed_v6_1773_0_1	1347	PLDB	1.00E-135	NP_002061.1	GNAI2 GIP GNAI2B H_LUCA15.1 H_LUCA16.1	G protein subunit alpha i2	Homo sapiens
dd_Smed_v6_17752_0_1	1367	PLDB	8.00E-24	NP_000900.1	NPY1R NPY1-R NPYR	neuropeptide Y receptor Y1	Homo sapiens
dd_Smed_v6_17759_0_1	2552	PLDB	4.00E-35	NP_001136115.1	CASKIN2 ANKS5B	CASK interacting protein 2	Homo sapiens
dd_Smed_v6_1779_0_1	1010	PLDB	3.00E-23	NP_036460.1	DNAJB9 ERdj4 MDG-1 MDG1 MST049 MSTP049	DnaJ heat shock protein family (Hsp40) member B9	Homo sapiens
dd_Smed_v6_177_0_1	655	PLDB	2.00E-10	NP_003737.1	DYNLL1 DLC1 DLC8 DNCL1 DNCLC1 LC8 LC8a PIN hdlc1	dynein light chain LC8-type 1	Homo sapiens
dd_Smed_v6_1783_0_1	2426	PLDB	2.00E-39	NP_002834.3	PTPRJ CD148 DEP1 HPTPeta R-PTP-ETA SCC1	"protein tyrosine phosphatase, receptor type J"	Homo sapiens
dd_Smed_v6_17854_0_1	1126	PLDB	3.00E-62	NP_064647.1	ARRB1 ARB1 ARR1	arrestin beta 1	Homo sapiens
dd_Smed_v6_17887_0_1	1909	PLDB	1.00E-12	NP_003309.2	TTK CT96 ESK MPH1 MPS1 MPS1L1 PYT	TTK protein kinase	Homo sapiens
dd_Smed_v6_1793_0_1	659	PLDB	8.00E-77	NP_002706.1	PPP2CA PP2Ac PP2CA PP2Calpha RP-C	protein phosphatase 2 catalytic subunit alpha	Homo sapiens
dd_Smed_v6_17982_0_1	969	PLDB	5.00E-37	NP_775286.1	KCNIP2 KCHIP2	potassium voltage-gated channel interacting protein 2	Homo sapiens
dd_Smed_v6_18017_0_1	3073	PLDB	1.00E-82	NP_005210.3	DIAPH1 DFNA1 DIA1 DRF1 LFHL1 hDIA1	diaphanous-related formin 1	Homo sapiens
dd_Smed_v6_18024_0_1	3004	PLDB	4.00E-49	XP_005271313.1	SYDE2	"synapse defective 1, Rho GTPase, homolog 2 (C. elegans)"	Homo sapiens
dd_Smed_v6_18111_0_1	2390	PLDB	1.00E-94	NP_000848.1	GUCY1B3 GC-S-beta-1 GC-SB3 GUC1B3 GUCB3 GUCSB3 GUCY1B1	"guanylate cyclase 1, soluble, beta 3"	Homo sapiens
dd_Smed_v6_1813_0_1	1072	PLDB	3.00E-18	NP_001182408.1	TFG HMSNP SPG57 TF6 TRKT3	TRK-fused gene	Homo sapiens
dd_Smed_v6_18178_0_1	1480	PLDB	1.00E-06	NP_004611.1	TRAF6 MGC:3310 RNF85	TNF receptor associated factor 6	Homo sapiens
dd_Smed_v6_18236_0_1	1224	PLDB	3.00E-47	NP_005786.1	CALCRL CGRPR CRLR	calcitonin receptor like receptor	Homo sapiens
dd_Smed_v6_1827_0_1	1404	PLDB	5.00E-07	NP_001154836.1	NPTN GP55 GP65 SDFR1 SDR1 np55 np65	neuroplastin	Homo sapiens
dd_Smed_v6_18291_0_1	979	PLDB	1.00E-19	NP_795714.1	PPAP2A LLP1a LPP1 PAP-2a PAP2	phosphatidic acid phosphatase type 2A	Homo sapiens
dd_Smed_v6_18312_0_1	2237	PLDB	5.00E-69	NP_062874.1	HTR7 5-HT7	5-hydroxytryptamine receptor 7	Homo sapiens
dd_Smed_v6_18313_0_1	3455	PLDB	0	NP_001139120.1	RASGRF1 CDC25 CDC25L GNRP GRF1 GRF55 H-GRF55 PP13187 ras-GRF1	Ras protein specific guanine nucleotide releasing factor 1	Homo sapiens
dd_Smed_v6_18326_0_1	2182	PLDB	2.00E-35	NP_004664.1	ANGPTL1 ANG3 ANGPT3 ARP1 AngY UNQ162 dJ595C2.2	angiopoietin like 1	Homo sapiens
dd_Smed_v6_1836_0_1	654	PLDB	2.00E-06	NP_569730.1	ATP6V1G2 ATP6G ATP6G2 NG38 VMA10	ATPase H  transporting V1 subunit G2	Homo sapiens
dd_Smed_v6_18373_0_1	3814	PLDB	3.00E-91	NP_002578.2	PCDH1 PC42 PCDH42	protocadherin 1	Homo sapiens
dd_Smed_v6_18389_0_1	1468	PLDB	3.00E-46	NP_005242.1	FOXC2 FKHL14 LD MFH-1 MFH1	forkhead box C2	Homo sapiens
dd_Smed_v6_18390_0_1	823	PLDB	4.00E-12	NP_115904.1	BOK BCL2L9 BOKL	BCL2-related ovarian killer	Homo sapiens
dd_Smed_v6_18393_0_1	3330	PLDB	3.00E-35	XP_006714991.1	UNC5A UNC5H1	unc-5 netrin receptor A	Homo sapiens
dd_Smed_v6_18465_0_1	1183	PLDB	1.00E-31	NP_001892.1	CTGF CCN2 HCS24 IGFBP8 NOV2	connective tissue growth factor	Homo sapiens
dd_Smed_v6_1847_0_1	4477	PLDB	0	NP_003461.2	USP7 HAUSP TEF1	ubiquitin specific peptidase 7 (herpes virus-associated)	Homo sapiens
dd_Smed_v6_1847_0_2	4112	PLDB	0	NP_003461.2	USP7 HAUSP TEF1	ubiquitin specific peptidase 7 (herpes virus-associated)	Homo sapiens
dd_Smed_v6_18494_0_1	1406	PLDB	2.00E-06	NP_060458.3	SCYL2 CVAK104	SCY1 like pseudokinase 2	Homo sapiens
dd_Smed_v6_18505_0_1	727	PLDB	1.00E-37	NP_002439.2	MSX1 ECTD3 HOX7 HYD1 STHAG1	msh homeobox 1	Homo sapiens
dd_Smed_v6_18559_0_1	2481	PLDB	3.00E-69	NP_060458.3	SCYL2 CVAK104	SCY1 like pseudokinase 2	Homo sapiens
dd_Smed_v6_1863_0_1	1038	PLDB	4.00E-73	NP_055814.1	RAB21	"RAB21, member RAS oncogene family"	Homo sapiens
dd_Smed_v6_1868_0_1	2075	PLDB	1.00E-81	NP_002810.1	PTBP1 HNRNP-I HNRNPI HNRPI PTB PTB-1 PTB-T PTB2 PTB3 PTB4 pPTB	polypyrimidine tract binding protein 1	Homo sapiens
dd_Smed_v6_1877_0_1	546	PLDB	1.00E-05	NP_003723.1	EIF4EBP3 4E-BP3 4EBP3	eukaryotic translation initiation factor 4E binding protein 3	Homo sapiens
dd_Smed_v6_18793_0_1	3549	PLDB	0	NP_647479.2	KCNH5 EAG2 H-EAG2 Kv10.2 hEAG2	potassium voltage-gated channel subfamily H member 5	Homo sapiens
dd_Smed_v6_1886_0_1	2646	PLDB	8.00E-48	NP_001990.2	FBN2 CCA DA9	fibrillin 2	Homo sapiens
dd_Smed_v6_1887_0_1	1629	PLDB	1.00E-133	NP_005794.1	FLOT1	flotillin 1	Homo sapiens
dd_Smed_v6_1891_0_1	4378	PLDB	3.00E-12	NP_114159.2	SNX25 SBBI31	sorting nexin 25	Homo sapiens
dd_Smed_v6_18978_0_1	662	PLDB	2.00E-64	NP_001269314.1	CSNK2B CK2B CK2N CSK2B G5A	casein kinase 2 beta	Homo sapiens
dd_Smed_v6_1907_0_1	1053	PLDB	8.00E-49	NP_003702.2	PPAP2A LLP1a LPP1 PAP-2a PAP2	phosphatidic acid phosphatase type 2A	Homo sapiens
dd_Smed_v6_1908_0_1	474	PLDB	2.00E-20	NP_003000.1	SEPW1 selW	"selenoprotein W, 1"	Homo sapiens
dd_Smed_v6_1909_0_1	2105	PLDB	3.00E-161	NP_031399.2	SHOC2 SIAA0862 SOC2 SUR8	SHOC2 leucine-rich repeat scaffold protein	Homo sapiens
dd_Smed_v6_19166_0_1	1044	PLDB	5.00E-94	NP_001058.2	TOP2A TOP2 TP2A	topoisomerase (DNA) II alpha	Homo sapiens
dd_Smed_v6_1916_0_1	4498	PLDB	3.00E-90	NP_001240316.1	CHL1 CALL L1CAM2	cell adhesion molecule L1-like	Homo sapiens
dd_Smed_v6_1920_0_1	975	PLDB	2.00E-112	NP_002583.1	PCNA	proliferating cell nuclear antigen	Homo sapiens
dd_Smed_v6_1921_0_1	1411	PLDB	1.00E-111	NP_002005.1	FKBP4 FKBP51 FKBP52 FKBP59 HBI Hsp56 PPIase p52	FK506 binding protein 4	Homo sapiens
dd_Smed_v6_1922_0_1	2211	PLDB	4.00E-108	NP_112493.2	SEH1L SEC13L SEH1A SEH1B Seh1	SEH1 like nucleoporin	Homo sapiens
dd_Smed_v6_1923_0_1	3418	PLDB	2.00E-88	NP_005350.1	SMAD4 DPC4 JIP MADH4 MYHRS	SMAD family member 4	Homo sapiens
dd_Smed_v6_19255_0_1	1072	PLDB	6.00E-45	NP_005241.1	FOXL1 FKH6 FKHL11 FREAC7	forkhead box L1	Homo sapiens
dd_Smed_v6_19266_0_1	515	PLDB	9.00E-16	NP_003737.1	DYNLL1 DLC1 DLC8 DNCL1 DNCLC1 LC8 LC8a PIN hdlc1	dynein light chain LC8-type 1	Homo sapiens
dd_Smed_v6_19336_0_1	1303	PLDB	1.00E-05	NP_000805.1	GABRB3 ECA5	"gamma-aminobutyric acid (GABA) A receptor, beta 3"	Homo sapiens
dd_Smed_v6_1934_0_1	1548	PLDB	2.00E-18	NP_001136123.1	NEURL1B NEURL3 hNeur2 neur2	neuralized E3 ubiquitin protein ligase 1B	Homo sapiens
dd_Smed_v6_19374_0_1	805	PLDB	1.00E-29	NP_078827.2	ADIPOR2 ACDCR2 PAQR2	adiponectin receptor 2	Homo sapiens
dd_Smed_v6_1937_0_1	1383	PLDB	1.00E-47	NP_061882.2	TOLLIP IL-1RAcPIP	toll interacting protein	Homo sapiens
